"Keyword","Link","Tweet","Insecure","Reason","NumberCharacters","NumberCapitalChars","PercentCapitalChars","NumberExclamation"
"Download","https://t.co/sXyBoiLED1","b'You can download a Zoom background for #Therapy4Peace today \n\nUse this link \xf0\x9f\x91\x87\n\nhttps://t.co/6oMBu6dt8h \n\nDetails an\xe2\x80\xa6 https://t.co/sXyBoiLED1'",TRUE,"Malicious Malware",175,13,7.42857142857143,0
"Download","https://t.co/q3R8lNhZbS","b'@mistarfly Reason why they are incomparable, normally I would have said Samsung 21 ultra already kills 13pro max,\xe2\x80\xa6 https://t.co/q3R8lNhZbS'",FALSE,.,152,7,4.60526315789474,0
"Download","https://t.co/lPu1QTAgGh","b""I made a beat using a recordable Yahoo HitClip &amp; a Zoom ST-224 sampler - it's out now for stream, download and in p\xe2\x80\xa6 https://t.co/lPu1QTAgGh""",FALSE,.,158,12,7.59493670886076,0
"Download","https://t.co/uIPhStXAkw","b""I made a beat using a recordable Yahoo HitClip &amp; a Zoom ST-224 sampler - it's out now for stream, download and in p\xe2\x80\xa6 https://t.co/uIPhStXAkw""",FALSE,.,158,12,7.59493670886076,0
"Download","https://t.co/Oh0rcYwzXK","b""I made a beat using a recordable Yahoo HitClip &amp; a Zoom ST-224 sampler - it's out now for stream, download and in p\xe2\x80\xa6 https://t.co/Oh0rcYwzXK""",FALSE,.,158,11,6.9620253164557,0
"Download","https://t.co/bWqYRJOxMX","b'New Stable Beta Recovery update available for Mi 10 Lite Zoom China (vangogh)!\nVersion: V13.0.2.0.SJVCNXM | 12.0\nSi\xe2\x80\xa6 https://t.co/bWqYRJOxMX'",TRUE,"Malicious Malware",156,25,16.025641025641,1
"Download","https://t.co/0MME08HDu8","b'@scoblitz most of mine are star trek, data centers, a few other scifi things.... couple video game ones, a few stud\xe2\x80\xa6 https://t.co/0MME08HDu8'",FALSE,.,154,5,3.24675324675325,0
"Download","https://t.co/RT4DRqwtEX","b""\xf0\x9f\x94\xbbDownload 14days only!\xf0\x9f\x94\xbb\n2022.03.26 Zoom In Saturday\n480p 50MB mp4 6m50s\nhttps://t.co/aztDzTZ4GQ\n\nFor reference, it'\xe2\x80\xa6 https://t.co/RT4DRqwtEX""",TRUE,"Malicious Malware",189,18,9.52380952380952,1
"Download","https://t.co/k8PnVb2x5A","b'451. Sewa ZOOM PREMIUM\n452. Gift stiker / tema / emot LINE\n453. Unlock / unblur / jasa download file CHEGG\n454. Unl\xe2\x80\xa6 https://t.co/k8PnVb2x5A'",FALSE,.,157,27,17.1974522292994,0
"Download","https://t.co/Ig3y7XlJ4j","b""Wow, get a load of that! \n\nIf you download the image, you can zoom way in...incredible how detailed that is. I'm aw\xe2\x80\xa6 https://t.co/Ig3y7XlJ4j""",FALSE,.,156,6,3.84615384615385,1
"Download","https://t.co/PwpaZymUug","b""Wow, get a load of that! \n\nIf you download the image, you can zoom way in...incredible how detailed that is. I'm aw\xe2\x80\xa6 https://t.co/PwpaZymUug""",FALSE,.,156,6,3.84615384615385,1
"Download","https://t.co/6bh0dztYtr","b'THE WAIT IS OVER!\n\nxpression camera is arriving after March 31st! Download available on our website\n\nLink in bio! \xf0\x9f\x98\x89\xe2\x80\xa6 https://t.co/6bh0dztYtr'",FALSE,.,173,17,9.82658959537572,3
"Download","https://t.co/vgBeN33Z3F","b""@julian_zilz @Maxar Afaik Maxar only releases free data for natural disasters\n\n@ESA's Sentinel 2 will give you 10m\xe2\x80\xa6 https://t.co/vgBeN33Z3F""",FALSE,.,155,11,7.09677419354839,0
"Download","https://t.co/k2NXf93Ahc","b'@Mmatlale InShot app. You can screenshot your tweet, then download a cute pic from the internet or use your own ..\xe2\x80\xa6 https://t.co/k2NXf93Ahc'",FALSE,.,153,7,4.57516339869281,0
"Download","https://t.co/mQskRwplwu","b'@WestsidehsTeach I used Calendly and it was easy to use. Plus, it automatically sent parents the Zoom link.\nBut at\xe2\x80\xa6 https://t.co/mQskRwplwu'",FALSE,.,154,9,5.84415584415584,0
"Download","https://t.co/oBxMUNQEXo","b'Rochester Group - Online Guest Speaker https://t.co/KstyfPE7y3\n\nSunday 27th Mar\n\n8:00pm | Rochester Group - Online\xe2\x80\xa6 https://t.co/oBxMUNQEXo'",TRUE,"Potential Threat",157,20,12.7388535031847,0
"Download","https://t.co/HKCOrl8obE","b'4 pm Botswana \xf0\x9f\x87\xa7\xf0\x9f\x87\xbc, Lesotho \xf0\x9f\x87\xb1\xf0\x9f\x87\xb8, Malawi \xf0\x9f\x87\xb2\xf0\x9f\x87\xbc, Mozambique \xf0\x9f\x87\xb2\xf0\x9f\x87\xbf, Namibia \xf0\x9f\x87\xb3\xf0\x9f\x87\xa6, Rwanda \xf0\x9f\x87\xb7\xf0\x9f\x87\xbc, South Africa \xf0\x9f\x87\xbf\xf0\x9f\x87\xa6, Zambia \xf0\x9f\x87\xbf\xf0\x9f\x87\xb2, Zimbabwe\xe2\x80\xa6 https://t.co/HKCOrl8obE'",TRUE,"Malicious Malware",394,15,3.80710659898477,0
"Download","https://t.co/AGxduARIGc","b'@jpmens Then maybe they moved it at some point. Hmm. I was wondering why I found so many many keywords from various\xe2\x80\xa6 https://t.co/AGxduARIGc'",FALSE,.,154,10,6.49350649350649,0
"Download","https://t.co/UjCyzhhZq5","b'Sometimes, viewing the property on the app looks very different than how it looks in person. But our listings will\xe2\x80\xa6 https://t.co/UjCyzhhZq5'",FALSE,.,153,5,3.26797385620915,0
"Download","https://t.co/vKDvA5LY34","b'Join us on 29th March, 4 PM  - for a keynote Presentation by Nikhil Kuhre (CEO,@finarkein ) on\n\nEconomies of Scale:\xe2\x80\xa6 https://t.co/vKDvA5LY34'",FALSE,.,156,17,10.8974358974359,0
"Download","https://t.co/PuN5WEpKpw","b'This year @MACHexhibition 2022 is returning and will be at the NEC Birmingham, taking place on the 04-08 April 2022\xe2\x80\xa6 https://t.co/PuN5WEpKpw'",TRUE,"Malicious Malware",154,15,9.74025974025974,0
"Download","https://t.co/hrZgvMAOhW","b'Next week, @XJTLU Department of Literature is proud to play virtual host to Nicholas Roe, speaking on Keats and the\xe2\x80\xa6 https://t.co/hrZgvMAOhW'",FALSE,.,154,16,10.3896103896104,0
"Download","https://t.co/MsHBDOhbnC","b'Now Playing BIG BUB - ZOOM\nTruVybe Radio  \nhttps://t.co/MsHBDOhbnC\nDownload the  TruVybe Android App and IPhone App today!! #TruVybeRadio'",TRUE,"Malicious Malware",143,32,22.3776223776224,2
"Download","https://t.co/5tnhbOmI7B","b'Now Playing BIG BUB - ZOOM\nTruVybe Radio  \nhttps://t.co/MsHBDOhbnC\nDownload the  TruVybe Android App and IPhone App today!! #TruVybeRadio'",FALSE,.,143,32,22.3776223776224,2
"Download","https://t.co/HRYRUrzD6Z","b'A large pepper grinder grinds pepper, older wooden type, squeaks as it grinds. Recorded on a Zoom H4n. If you downl\xe2\x80\xa6 https://t.co/HRYRUrzD6Z'",FALSE,.,154,12,7.79220779220779,0
"Download","https://t.co/NhQVkwPMF3","b'Need a refreshing virtual background for your Zoom meeting? Check it out below, my virtual background is now up to\xe2\x80\xa6 https://t.co/NhQVkwPMF3'",TRUE,"Malicious Malware",153,9,5.88235294117647,0
"Download","https://t.co/I5CAh1q4iP","b'@marcoarment If I were you, I\xe2\x80\x99d make a non-Internet network with a cheap router and use NDI. iPhone as a camera, OB\xe2\x80\xa6 https://t.co/I5CAh1q4iP'",FALSE,.,165,14,8.48484848484848,0
"Download","https://t.co/gqW7XIhjDO","b'xpression camera is finally HERE!\n\nAfter March 31st, xpression camera will be available for download via our websit\xe2\x80\xa6 https://t.co/gqW7XIhjDO'",FALSE,.,156,11,7.05128205128205,1
"Download","https://t.co/83kuCyE9Dj","b'Available on Bandcamp, Traxsource, Beatport, Juno and all other digital music download sites.\xe2\x80\xa6 https://t.co/83kuCyE9Dj'",TRUE,"Phishing Scam",132,8,6.06060606060606,0
"Download","https://t.co/RK4Yx9Z7M4","b'@rosio_png @StardustDex @RUG_WTF Hit that qNFT button in the bottom right and Download the Hi Rez then zoom in...It\xe2\x80\xa6 https://t.co/RK4Yx9Z7M4'",FALSE,.,154,21,13.6363636363636,0
"Download","https://t.co/CTxVnQO0aK","b""BTW, if you're wondering how to get the zoomed-in view of the wastewater chart, click the Zoom option, then select\xe2\x80\xa6 https://t.co/CTxVnQO0aK""",FALSE,.,153,10,6.5359477124183,0
"Download","https://t.co/xS6k8cA4mO","b'@SamsonCree Zoom Class for those wanting to download the #SamsonCree #App Get your emails ready for registration, r\xe2\x80\xa6 https://t.co/xS6k8cA4mO'",FALSE,.,154,11,7.14285714285714,0
"Download","https://t.co/HLtyJjUDXV","b'FREE VIRTUAL EVENT TONIGHT, 3/24, AT 7 P.M. (w/ Zoom doors opening at 6:30): ""Conglomerate Mesa Mineral Exploration\xe2\x80\xa6 https://t.co/HLtyJjUDXV'",FALSE,.,154,39,25.3246753246753,0
"Download","https://t.co/whGQvDYA91","b'zoom of random ufo video-1453-let the truth be known  \ndownload better copy: https://t.co/KxerPrfcwI\n#UFO\n#UFOs\xe2\x80\xa6 https://t.co/whGQvDYA91'",TRUE,"Malicious Malware",153,14,9.15032679738562,0
"Download","https://t.co/LDumfMlF83","b'7/11\nWhen Xiaoya sent me the first 20GB of core images to log at a cm-scale, I had to rent an Airbnb, with stable i\xe2\x80\xa6 https://t.co/LDumfMlF83'",FALSE,.,155,10,6.45161290322581,0
"Download","https://t.co/ZHmncrK8uR","b""@lottyburns It will take you straight there. She can download the app if she wants but it's not needed. (My whole j\xe2\x80\xa6 https://t.co/ZHmncrK8uR""",FALSE,.,154,7,4.54545454545455,0
"Download","https://t.co/bfsFHUn8FL","b'Now Playing Raekwon - Zoom/ Free #tbt 20 (DatPiff Exclusive)\nTruVybe Radio  \nhttps://t.co/MsHBDOhbnC\nDownload the\xe2\x80\xa6 https://t.co/bfsFHUn8FL'",TRUE,"Malicious Malware",155,23,14.8387096774194,0
"Download","https://t.co/qdczhiOM32","b'Together, Fidelus and Zoom share one mission: Make communications frictionless!\nDownload the Zoom Platform DataShee\xe2\x80\xa6 https://t.co/qdczhiOM32'",TRUE,"Phishing Scam",155,11,7.09677419354839,1
"Download","https://t.co/xv09aE7h2X","b'Great Time today sharing ""Leading With Questions"" Zoom Webinar with Thomas P. Lutz\'s @convenenow  Members in the At\xe2\x80\xa6 https://t.co/xv09aE7h2X'",FALSE,.,155,14,9.03225806451613,0
.,.,.,.,.,.,.,.,.
.,.,.,.,.,.,.,.,.
.,.,.,.,.,.,.,.,.
.,.,.,.,.,.,.,.,.
.,.,.,.,"in",.,.,.,.
